;position;squad;minutes;xg_per90;shoots_on_t_x_game;passes_x_game;dribbles_x_game;goals
6226;6;1;1.0;0.0;0.0;0.0;0.0;0.0
6227;3;1;2644.0;0.03;0.16666666666666666;2.533333333333333;0.23333333333333334;0.0
6228;3;1;1262.0;0.03;0.13333333333333333;1.2666666666666666;0.13333333333333333;0.0
6229;8;1;1384.0;0.16;0.34615384615384615;0.2692307692307692;1.6538461538461537;1.0
6230;8;1;228.0;0.4;0.16666666666666666;0.4166666666666667;0.0;0.0
6231;3;1;585.0;0.06;0.0;1.2857142857142858;0.0;0.0
6233;6;1;685.0;0.03;0.0;5.666666666666667;0.7777777777777778;0.0
6234;3;1;2304.0;0.01;0.14285714285714285;1.5;1.3214285714285714;1.0
6235;9;1;37.0;0.75;0.2;0.2;0.2;0.0
6237;6;1;2968.0;0.05;0.2702702702702703;3.5405405405405403;0.918918918918919;1.0
6238;9;1;2886.0;0.38;0.8888888888888888;0.3888888888888889;0.75;11.0
6239;7;1;26.0;0.0;0.0;0.3333333333333333;1.0;0.0
6240;8;1;695.0;0.04;0.0;1.4166666666666667;0.75;0.0
6241;7;1;47.0;1.15;0.125;0.375;0.125;1.0
6242;6;1;1180.0;0.12;0.20833333333333334;1.3333333333333333;0.8333333333333334;0.0
6243;2;1;2338.0;0.03;0.1;1.8;0.5333333333333333;1.0
6244;6;1;1130.0;0.03;0.125;2.5;0.4375;0.0
6245;6;1;636.0;0.24;0.15;1.6;0.15;1.0
6246;3;1;1430.0;0.02;0.058823529411764705;1.3529411764705883;0.23529411764705882;0.0
6247;8;3;791.0;0.14;0.42857142857142855;0.7142857142857143;0.21428571428571427;2.0
6248;9;3;1591.0;0.4;1.35;1.1;0.75;9.0
6249;7;3;313.0;0.14;0.375;0.25;1.375;0.0
6250;9;3;406.0;0.19;0.25;0.125;0.375;0.0
6251;6;3;2245.0;0.07;0.22580645161290322;1.6451612903225807;0.3870967741935484;0.0
6252;9;3;705.0;0.24;0.21052631578947367;0.3684210526315789;0.5263157894736842;1.0
6253;3;3;2979.0;0.04;0.08333333333333333;2.7777777777777777;1.75;1.0
6254;9;3;880.0;0.24;0.5;0.5;0.42857142857142855;3.0
6255;3;3;2793.0;0.04;0.15625;2.46875;0.0625;0.0
6256;7;3;2188.0;0.27;0.6333333333333333;2.066666666666667;1.0333333333333334;8.0
6257;3;3;536.0;0.03;0.125;1.375;0.375;1.0
6258;3;3;2610.0;0.06;0.13793103448275862;1.1724137931034482;0.10344827586206896;3.0
6260;7;3;537.0;0.19;0.07142857142857142;0.7142857142857143;1.0714285714285714;1.0
6261;1;3;470.0;0.07;0.25;1.25;1.25;1.0
6262;3;3;195.0;0.02;0.0;2.5;0.25;0.0
6263;8;3;1443.0;0.16;0.2692307692307692;1.2307692307692308;0.5769230769230769;2.0
6264;6;3;10.0;0.0;0.0;0.0;0.0;0.0
6265;6;3;1161.0;0.02;0.08695652173913043;3.608695652173913;1.0434782608695652;0.0
6266;2;3;1496.0;0.04;0.1111111111111111;1.3703703703703705;0.4074074074074074;1.0
6267;3;3;711.0;0.0;0.0;1.1111111111111112;0.5555555555555556;0.0
6268;9;3;11.0;0.0;0.0;1.0;0.0;0.0
6269;8;3;21.0;0.0;0.0;0.0;0.0;0.0
6270;6;3;1082.0;0.09;0.3181818181818182;2.5;0.36363636363636365;2.0
6272;3;3;1277.0;0.0;0.125;1.9375;0.9375;1.0
6274;6;3;2320.0;0.08;0.1724137931034483;3.1724137931034484;0.2413793103448276;2.0
6275;7;3;2717.0;0.27;0.5277777777777778;2.111111111111111;0.8333333333333334;7.0
6276;3;3;2332.0;0.03;0.13333333333333333;2.3333333333333335;0.9;0.0
6277;9;3;240.0;0.42;0.2;0.7;0.1;1.0
6278;7;2;2470.0;0.17;0.29411764705882354;0.8529411764705882;1.0588235294117647;1.0
6279;3;2;2668.0;0.06;0.03333333333333333;3.8666666666666667;1.5;1.0
6280;3;2;1455.0;0.08;0.16666666666666666;1.6111111111111112;1.1666666666666667;1.0
6281;2;2;156.0;0.03;0.16666666666666666;0.6666666666666666;0.3333333333333333;0.0
6282;6;2;192.0;0.0;0.0;0.4;0.2;0.0
6283;6;2;2280.0;0.07;0.13793103448275862;3.793103448275862;0.896551724137931;2.0
6284;2;2;1065.0;0.08;0.375;0.625;0.9166666666666666;1.0
6285;3;2;1209.0;0.1;0.0625;3.6875;0.125;1.0
6287;3;2;1571.0;0.01;0.0;2.090909090909091;0.4090909090909091;0.0
6288;1;2;177.0;0.09;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0
6289;3;2;1261.0;0.0;0.0;1.8;0.13333333333333333;0.0
6290;9;2;1521.0;0.27;0.4166666666666667;0.5;0.6666666666666666;5.0
6291;9;2;1376.0;0.38;0.6551724137931034;0.5172413793103449;0.8275862068965517;5.0
6292;7;2;717.0;0.2;0.6153846153846154;1.4615384615384615;1.4615384615384615;2.0
6293;7;2;2079.0;0.13;0.45161290322580644;0.6451612903225806;2.129032258064516;2.0
6294;6;2;435.0;0.06;0.2727272727272727;1.7272727272727273;0.18181818181818182;0.0
6295;6;2;1048.0;0.23;0.5833333333333334;1.6666666666666667;1.375;4.0
6296;3;2;2070.0;0.05;0.17391304347826086;1.7391304347826086;0.391304347826087;2.0
6297;8;2;34.0;0.0;0.0;0.0;1.0;0.0
6298;8;2;1119.0;0.16;0.5882352941176471;1.0588235294117647;0.9411764705882353;5.0
6299;3;2;1363.0;0.09;0.1875;3.125;0.0625;1.0
6300;6;2;2808.0;0.06;0.25;2.40625;1.71875;1.0
6302;8;2;1210.0;0.22;0.25;0.9285714285714286;0.32142857142857145;3.0
6303;6;8;64.0;0.0;0.0;1.0;3.0;0.0
6305;3;8;90.0;0.0;0.0;9.0;1.0;0.0
6306;1;8;1388.0;0.03;0.05555555555555555;2.7777777777777777;1.7777777777777777;0.0
6308;9;8;605.0;1.14;0.7142857142857143;0.42857142857142855;0.42857142857142855;4.0
6309;3;8;668.0;0.0;0.0;0.7;0.9;0.0
6310;8;8;2000.0;0.41;0.8461538461538461;3.1923076923076925;2.769230769230769;8.0
6311;3;8;1201.0;0.06;0.125;5.25;1.0625;0.0
6312;6;8;686.0;0.2;0.5454545454545454;3.090909090909091;1.1818181818181819;0.0
6313;6;8;1653.0;0.06;0.15;6.9;1.15;1.0
6314;2;8;547.0;0.03;0.25;4.5;0.375;1.0
6315;9;8;1267.0;0.7;1.0;0.55;0.25;12.0
6316;3;8;480.0;0.06;0.42857142857142855;2.7142857142857144;0.0;1.0
6317;3;8;1225.0;0.03;0.125;2.5625;0.75;0.0
6318;1;8;452.0;0.08;0.3333333333333333;3.5;0.3333333333333333;2.0
6319;3;8;858.0;0.07;0.21428571428571427;2.5714285714285716;0.7857142857142857;1.0
6320;2;8;1476.0;0.11;0.15789473684210525;5.526315789473684;0.47368421052631576;3.0
6321;8;8;451.0;0.47;0.7777777777777778;0.1111111111111111;1.3333333333333333;3.0
6322;9;8;1513.0;1.02;2.45;1.15;2.95;18.0
6323;3;8;58.0;0.0;0.0;1.0;0.0;0.0
6324;3;8;1242.0;0.03;0.125;2.625;0.5625;0.0
6326;7;8;1318.0;0.87;2.066666666666667;7.333333333333333;5.733333333333333;13.0
6327;6;8;814.0;0.05;0.29411764705882354;5.647058823529412;0.7647058823529411;0.0
6329;8;8;1164.0;0.31;0.47619047619047616;2.4761904761904763;0.47619047619047616;4.0
6330;3;8;1571.0;0.01;0.09523809523809523;4.619047619047619;0.14285714285714285;0.0
6331;6;8;1482.0;0.01;0.0;8.1;1.2;0.0
6332;6;8;25.0;0.0;0.0;0.0;3.0;0.0
6333;3;4;2671.0;0.03;0.030303030303030304;2.212121212121212;0.06060606060606061;0.0
6334;6;4;1688.0;0.06;0.11538461538461539;1.1538461538461537;0.2692307692307692;1.0
6335;6;4;1458.0;0.02;0.043478260869565216;2.5652173913043477;0.391304347826087;0.0
6336;8;4;589.0;0.38;0.5;0.9166666666666666;1.0833333333333333;2.0
6338;9;4;1494.0;0.43;0.7692307692307693;0.7307692307692307;0.6923076923076923;12.0
6339;3;4;2685.0;0.03;0.06060606060606061;2.757575757575758;0.42424242424242425;1.0
6340;3;4;1026.0;0.07;0.125;0.875;0.125;0.0
6341;3;4;2604.0;0.09;0.25;2.96875;0.5;3.0
6342;9;4;2270.0;0.35;0.7096774193548387;0.5806451612903226;1.935483870967742;7.0
6343;6;4;641.0;0.06;0.125;1.3125;0.25;1.0
6344;6;4;2419.0;0.05;0.28125;2.5625;1.25;0.0
6345;3;4;3053.0;0.03;0.05555555555555555;1.7222222222222223;0.19444444444444445;2.0
6346;9;4;766.0;0.51;0.6470588235294118;0.29411764705882354;0.5882352941176471;4.0
6347;8;4;573.0;0.1;0.2857142857142857;0.35714285714285715;1.0714285714285714;1.0
6348;7;4;1932.0;0.22;0.38461538461538464;1.5384615384615385;1.6153846153846154;6.0
6349;8;4;2930.0;0.21;0.6666666666666666;1.8611111111111112;2.3333333333333335;10.0
6350;7;4;1664.0;0.05;0.35;2.5;0.3;2.0
6351;3;4;884.0;0.0;0.0;2.3333333333333335;0.6;0.0
6352;3;4;949.0;0.01;0.045454545454545456;1.5;0.5;0.0
6353;3;4;51.0;0.0;0.0;0.0;0.0;0.0
6354;6;4;920.0;0.01;0.0625;2.5;0.5;0.0
6356;8;4;337.0;0.19;0.25;0.6666666666666666;0.5;0.0
6357;9;4;590.0;0.17;0.3;0.45;0.4;1.0
6358;1;8;953.0;0.04;0.07142857142857142;2.142857142857143;0.42857142857142855;0.0
6359;3;8;81.0;0.19;0.0;1.6666666666666667;0.0;0.0
6360;3;8;1095.0;0.06;0.0;2.5384615384615383;1.6153846153846154;1.0
6361;8;8;279.0;0.7;0.7;0.6;0.7;0.0
6362;6;8;1211.0;0.03;0.11764705882352941;5.0;0.7058823529411765;0.0
6363;7;8;1141.0;0.34;0.36363636363636365;1.9090909090909092;1.1818181818181819;5.0
6365;6;8;756.0;0.09;0.3157894736842105;2.4210526315789473;0.9473684210526315;0.0
6366;3;8;2520.0;0.08;0.3103448275862069;4.310344827586207;0.8275862068965517;3.0
6367;3;8;418.0;0.15;0.0;4.166666666666667;0.16666666666666666;0.0
6368;6;8;675.0;0.07;0.2727272727272727;3.4545454545454546;0.7272727272727273;2.0
6369;3;8;2643.0;0.1;0.1935483870967742;3.4516129032258065;0.5483870967741935;3.0
6370;3;8;569.0;0.01;0.0;2.25;0.5;0.0
6371;6;8;4.0;0.0;0.0;0.0;0.0;0.0
6372;6;8;2115.0;0.04;0.20689655172413793;3.586206896551724;1.206896551724138;2.0
6373;7;8;309.0;0.29;0.09090909090909091;0.7272727272727273;0.6363636363636364;0.0
6374;3;8;1783.0;0.12;0.24;2.32;0.48;3.0
6376;7;8;1925.0;0.35;0.71875;1.625;1.71875;5.0
6377;7;8;747.0;0.16;0.5;3.0;0.75;3.0
6378;3;8;856.0;0.07;0.25;3.25;0.25;1.0
6379;9;8;1222.0;0.43;0.45454545454545453;0.6363636363636364;0.5909090909090909;5.0
6380;7;8;2499.0;0.25;0.75;3.59375;0.78125;9.0
6381;3;8;179.0;0.27;0.25;1.5;1.25;1.0
6382;9;8;1298.0;0.41;0.8181818181818182;0.5909090909090909;0.9090909090909091;10.0
6383;3;8;2357.0;0.07;0.14285714285714285;5.821428571428571;0.9285714285714286;0.0
6384;9;8;2795.0;0.72;1.7352941176470589;1.7058823529411764;1.9411764705882353;28.0
6385;8;8;58.0;0.0;0.0;0.0;0.0;0.0
6387;9;8;336.0;0.45;0.5555555555555556;0.6666666666666666;0.6666666666666666;3.0
6388;8;8;1089.0;0.29;0.8125;1.125;1.0625;2.0
6389;9;8;3141.0;0.5;1.4594594594594594;1.9189189189189189;1.054054054054054;21.0
6390;3;8;2738.0;0.09;0.2903225806451613;4.0;0.967741935483871;1.0
6391;6;8;3088.0;0.11;0.34285714285714286;5.228571428571429;0.6571428571428571;4.0
6393;8;8;65.0;0.61;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0
6394;8;8;1077.0;0.2;0.875;2.0625;2.5625;1.0
6395;8;8;1181.0;0.12;0.5652173913043478;2.608695652173913;1.4782608695652173;1.0
6396;9;8;430.0;0.46;0.17647058823529413;0.5294117647058824;0.23529411764705882;2.0
6397;8;8;1364.0;0.28;0.5517241379310345;0.5172413793103449;1.8275862068965518;3.0
6398;6;8;2652.0;0.09;0.5142857142857142;7.257142857142857;0.6285714285714286;4.0
6399;3;8;1296.0;0.03;0.4;5.333333333333333;0.6666666666666666;1.0
6400;9;8;45.0;1.0;0.4;0.0;0.4;1.0
6401;3;8;1809.0;0.02;0.08;1.56;2.08;1.0
6402;3;8;1022.0;0.01;0.06666666666666667;1.3333333333333333;0.06666666666666667;0.0
6403;6;8;1996.0;0.09;0.41935483870967744;3.967741935483871;1.2903225806451613;3.0
6404;3;8;439.0;0.05;0.3333333333333333;13.333333333333334;0.16666666666666666;1.0
6405;3;8;343.0;0.05;0.0;0.25;2.25;0.0
6406;3;8;3013.0;0.31;0.3142857142857143;4.942857142857143;0.3142857142857143;11.0
6407;6;8;419.0;0.19;0.125;3.625;0.0;1.0
6408;9;8;1019.0;0.23;0.42105263157894735;1.105263157894737;1.263157894736842;2.0
6409;6;8;1907.0;0.09;0.3333333333333333;2.3333333333333335;0.5454545454545454;2.0
6410;3;8;2822.0;0.02;0.09375;2.53125;0.3125;3.0
6411;7;8;848.0;0.14;0.16666666666666666;0.7777777777777778;0.7777777777777778;2.0
6413;8;7;442.0;0.16;0.29411764705882354;0.5294117647058824;1.2941176470588236;0.0
6414;3;7;1510.0;0.04;0.045454545454545456;2.5;0.09090909090909091;0.0
6415;3;7;714.0;0.0;0.07142857142857142;1.8571428571428572;0.35714285714285715;0.0
6416;6;7;939.0;0.0;0.0;3.5714285714285716;0.7142857142857143;0.0
6417;6;7;216.0;0.01;0.0;7.333333333333333;0.0;0.0
6418;9;7;1507.0;0.38;0.5945945945945946;0.32432432432432434;0.6486486486486487;9.0
6419;8;7;1167.0;0.11;0.3333333333333333;1.0833333333333333;1.4166666666666667;3.0
6420;9;7;2011.0;0.47;0.5135135135135135;0.7567567567567568;0.24324324324324326;11.0
6421;3;7;2394.0;0.03;0.06451612903225806;2.225806451612903;0.0;1.0
6422;3;7;2327.0;0.04;0.13793103448275862;2.5517241379310347;0.20689655172413793;1.0
6423;6;7;51.0;0.0;0.0;1.6666666666666667;1.0;0.0
6424;6;7;3139.0;0.08;0.3888888888888889;5.666666666666667;0.9444444444444444;5.0
6425;3;7;2390.0;0.08;0.1724137931034483;1.7241379310344827;0.3448275862068966;2.0
6426;3;7;981.0;0.0;0.0;1.4666666666666666;0.4;0.0
6427;8;7;3051.0;0.25;0.4864864864864865;1.5135135135135136;1.6486486486486487;10.0
6428;3;7;77.0;0.0;0.0;2.0;1.0;0.0
6429;8;7;2393.0;0.22;0.42857142857142855;0.7714285714285715;0.2857142857142857;7.0
6431;3;7;6.0;0.0;0.0;0.0;0.0;0.0
6432;6;7;372.0;0.12;0.45454545454545453;1.4545454545454546;0.5454545454545454;0.0
6433;3;7;2545.0;0.01;0.06666666666666667;1.9666666666666666;0.5666666666666667;0.0
6434;2;7;2640.0;0.01;0.030303030303030304;2.393939393939394;0.696969696969697;0.0
6435;6;7;524.0;0.01;0.0;4.444444444444445;0.3333333333333333;0.0
6436;6;7;157.0;0.0;0.0;0.6;0.2;0.0
6437;6;7;2527.0;0.11;0.5483870967741935;4.548387096774194;2.032258064516129;4.0
6438;3;3;2520.0;0.05;0.17857142857142858;1.6071428571428572;0.75;3.0
6439;9;3;453.0;0.71;0.5714285714285714;0.2857142857142857;0.42857142857142855;3.0
6440;8;3;924.0;0.28;1.0769230769230769;2.0;1.7692307692307692;1.0
6441;6;3;592.0;0.01;0.0;4.857142857142857;2.142857142857143;0.0
6442;6;3;2147.0;0.03;0.125;3.125;0.8333333333333334;1.0
6443;9;3;1812.0;0.26;0.75;0.6666666666666666;1.25;7.0
6444;6;3;892.0;0.04;0.06666666666666667;1.6666666666666667;0.3333333333333333;0.0
6445;3;3;2430.0;0.08;0.07407407407407407;2.962962962962963;0.37037037037037035;1.0
6446;8;3;609.0;0.16;0.4666666666666667;0.0;1.6666666666666667;0.0
6447;8;3;1718.0;0.15;0.3076923076923077;1.4230769230769231;2.3461538461538463;2.0
6448;3;3;2430.0;0.02;0.037037037037037035;2.037037037037037;0.5555555555555556;0.0
6449;8;3;262.0;0.38;0.23076923076923078;0.07692307692307693;0.07692307692307693;1.0
6450;4;3;1709.0;0.08;0.30434782608695654;2.1739130434782608;1.434782608695652;2.0
6451;3;3;1333.0;0.0;0.0;3.4375;2.4375;0.0
6452;8;3;528.0;0.04;0.14285714285714285;0.5;1.0;1.0
6454;3;3;90.0;0.0;0.0;5.0;0.0;0.0
6455;7;3;395.0;0.08;0.09090909090909091;0.9090909090909091;1.2727272727272727;0.0
6456;6;3;838.0;0.02;0.0;0.8823529411764706;0.8235294117647058;0.0
6457;8;3;148.0;0.05;0.0;0.375;0.25;0.0
6458;8;3;1397.0;0.21;0.5555555555555556;1.2222222222222223;0.7222222222222222;3.0
6460;6;3;1781.0;0.04;0.09090909090909091;3.3636363636363638;0.8181818181818182;0.0
6461;9;3;12.0;0.0;0.0;1.0;0.0;0.0
6462;7;3;32.0;0.0;0.0;0.0;0.0;0.0
6463;6;3;6.0;0.0;0.0;0.0;2.0;0.0
6464;3;5;172.0;0.05;0.0;0.4;0.2;0.0
6465;6;5;1903.0;0.11;0.4;4.08;0.6;2.0
6466;6;5;2107.0;0.04;0.16;2.28;0.56;1.0
6467;6;5;72.0;0.06;0.0;0.0;0.5;0.0
6468;3;5;2244.0;0.02;0.12;2.16;0.4;1.0
6469;8;5;1242.0;0.17;0.42857142857142855;1.1904761904761905;1.7619047619047619;2.0
6470;7;5;1690.0;0.34;0.6818181818181818;1.7272727272727273;2.6363636363636362;5.0
6471;3;5;90.0;0.0;0.0;13.0;4.0;0.0
6472;9;5;226.0;0.09;0.125;0.125;0.875;1.0
6473;1;5;924.0;0.03;0.0;2.5;0.07142857142857142;0.0
6474;3;5;1278.0;0.04;0.05263157894736842;1.263157894736842;0.05263157894736842;0.0
6475;6;5;839.0;0.08;0.18181818181818182;4.2727272727272725;0.5454545454545454;1.0
6476;2;5;16.0;0.0;0.0;0.0;0.0;0.0
6477;8;5;1210.0;0.56;0.6086956521739131;0.2608695652173913;0.5217391304347826;8.0
6478;6;5;1079.0;0.07;0.15;1.35;0.45;0.0
6479;3;5;1803.0;0.02;0.30434782608695654;2.130434782608696;1.2173913043478262;3.0
6480;6;5;113.0;0.06;0.0;2.3333333333333335;0.0;0.0
6482;3;5;1806.0;0.05;0.14285714285714285;2.5714285714285716;0.3333333333333333;1.0
6483;9;5;2126.0;0.39;1.0384615384615385;0.7692307692307693;0.7307692307692307;10.0
6484;3;5;116.0;0.0;0.0;0.25;0.25;0.0
6485;6;5;386.0;0.04;0.2;3.8;0.4;0.0
6487;9;5;440.0;0.2;0.07142857142857142;0.21428571428571427;0.42857142857142855;0.0
6488;7;5;885.0;0.14;0.23529411764705882;1.2352941176470589;1.1176470588235294;2.0
6489;3;5;2411.0;0.04;0.18518518518518517;2.962962962962963;0.9259259259259259;0.0
6490;8;7;82.0;0.21;0.0;1.0;0.0;0.0
6491;6;7;1616.0;0.07;0.34615384615384615;5.269230769230769;0.5384615384615384;1.0
6492;6;7;1518.0;0.06;0.13636363636363635;4.409090909090909;0.45454545454545453;1.0
6493;9;7;2854.0;0.57;1.3142857142857143;1.7714285714285714;1.1428571428571428;16.0
6494;3;7;1213.0;0.02;0.0625;1.8125;0.5625;1.0
6495;4;7;997.0;0.05;0.07142857142857142;1.5;0.14285714285714285;0.0
6497;3;7;614.0;0.05;0.0;2.2222222222222223;0.3333333333333333;0.0
6498;3;7;139.0;0.0;0.0;0.25;0.0;0.0
6499;9;7;571.0;0.73;0.5333333333333333;0.2;0.06666666666666667;5.0
6500;9;7;1514.0;0.18;0.5;0.9545454545454546;1.2727272727272727;4.0
6501;3;7;2732.0;0.23;0.5;2.5;0.6875;7.0
6503;1;7;2740.0;0.09;0.15625;2.46875;0.3125;1.0
6504;3;7;257.0;0.1;0.0;0.6666666666666666;0.5;0.0
6506;7;7;1530.0;0.39;0.7272727272727273;1.5454545454545454;0.9545454545454546;9.0
6507;6;7;514.0;0.29;0.2727272727272727;2.727272727272727;1.2727272727272727;0.0
6508;6;7;2097.0;0.17;0.37037037037037035;3.740740740740741;1.0;1.0
6509;3;7;1056.0;0.1;0.3125;0.9375;0.5625;2.0
6510;8;7;566.0;0.27;0.5714285714285714;0.6428571428571429;0.9285714285714286;1.0
6511;8;7;875.0;0.42;0.19047619047619047;1.0952380952380953;1.2857142857142858;5.0
6512;3;7;619.0;0.01;0.06666666666666667;0.8666666666666667;0.8666666666666667;0.0
6513;3;7;2566.0;0.07;0.16666666666666666;2.1333333333333333;0.23333333333333334;3.0
6514;3;7;1548.0;0.08;0.16666666666666666;1.4166666666666667;1.0;1.0
6515;9;7;873.0;0.2;0.5;1.1666666666666667;1.7777777777777777;3.0
6516;6;7;2629.0;0.17;0.24242424242424243;5.636363636363637;0.6666666666666666;6.0
6517;6;7;299.0;0.26;0.2222222222222222;2.0;0.7777777777777778;0.0
6518;8;7;1503.0;0.23;0.8461538461538461;1.0;2.423076923076923;6.0
6519;3;7;452.0;0.09;0.0;0.2222222222222222;0.7777777777777778;0.0
6520;9;4;623.0;0.03;0.0;0.3333333333333333;1.0666666666666667;0.0
6521;6;4;630.0;0.12;0.36363636363636365;1.5454545454545454;0.9090909090909091;1.0
6523;7;4;132.0;0.41;0.0;0.3333333333333333;0.3333333333333333;0.0
6524;8;4;413.0;0.28;0.09090909090909091;0.18181818181818182;0.18181818181818182;1.0
6525;5;4;2042.0;0.4;1.3076923076923077;0.8461538461538461;2.4615384615384617;10.0
6526;7;4;1597.0;0.1;0.20833333333333334;2.4166666666666665;1.3333333333333333;1.0
6527;6;4;858.0;0.06;0.2;3.8666666666666667;0.4666666666666667;0.0
6528;6;4;901.0;0.03;0.16666666666666666;1.75;0.8333333333333334;0.0
6529;3;4;1769.0;0.04;0.14285714285714285;2.6666666666666665;0.7142857142857143;1.0
6530;9;4;666.0;0.19;0.6666666666666666;0.3333333333333333;0.3333333333333333;2.0
6531;6;4;120.0;0.04;0.25;0.5;0.5;0.0
6532;3;4;1215.0;0.05;0.07142857142857142;1.8571428571428572;0.42857142857142855;1.0
6533;8;4;865.0;0.37;0.8571428571428571;0.7857142857142857;0.8571428571428571;6.0
6534;5;4;849.0;0.01;0.08333333333333333;1.25;0.5833333333333334;0.0
6535;8;4;1149.0;0.29;0.5;1.5625;1.1875;3.0
6536;3;4;1305.0;0.01;0.06666666666666667;2.3333333333333335;0.26666666666666666;0.0
6537;2;4;1942.0;0.02;0.13043478260869565;4.521739130434782;0.2608695652173913;0.0
6538;3;4;990.0;0.02;0.0;2.090909090909091;0.9090909090909091;0.0
6540;9;4;908.0;0.1;0.2777777777777778;0.6111111111111112;1.4444444444444444;1.0
6541;3;4;468.0;0.03;0.0;3.1666666666666665;0.8333333333333334;0.0
6542;3;4;1714.0;0.03;0.0;2.2857142857142856;0.19047619047619047;0.0
6543;6;4;25.0;0.11;0.0;1.0;2.0;0.0
6545;3;4;992.0;0.01;0.0;2.75;0.8333333333333334;0.0
6546;3;4;1476.0;0.03;0.10526315789473684;2.473684210526316;1.263157894736842;1.0
6547;6;4;1077.0;0.06;0.125;2.125;1.8125;0.0
6548;6;7;76.0;0.05;0.25;0.75;0.5;1.0
6550;3;7;1135.0;0.0;0.0;2.8823529411764706;1.2352941176470589;0.0
6551;6;7;90.0;0.03;0.5;2.0;0.0;0.0
6552;3;7;2402.0;0.02;0.03571428571428571;2.642857142857143;0.6428571428571429;0.0
6553;6;7;534.0;0.02;0.16666666666666666;1.6666666666666667;0.5833333333333334;0.0
6554;8;7;744.0;0.49;0.8421052631578947;0.47368421052631576;0.5263157894736842;6.0
6555;8;7;667.0;0.26;0.4444444444444444;1.0;0.8333333333333334;3.0
6556;3;7;569.0;0.01;0.125;1.625;0.5;1.0
6557;3;7;2772.0;0.09;0.16129032258064516;3.161290322580645;0.1935483870967742;0.0
6558;6;7;3.0;1.02;0.0;0.0;0.0;0.0
6559;2;7;1854.0;0.07;0.13793103448275862;0.9655172413793104;0.7586206896551724;0.0
6560;6;7;2385.0;0.06;0.0625;3.1875;0.75;0.0
6562;3;7;1005.0;0.03;0.08333333333333333;1.75;0.5833333333333334;0.0
6563;9;7;2035.0;0.35;1.0606060606060606;0.5757575757575758;0.6666666666666666;11.0
6564;6;7;2095.0;0.12;0.3;1.2;0.4;2.0
6565;9;7;186.0;0.14;0.4;0.0;0.2;0.0
6566;7;7;509.0;0.14;0.2;0.9333333333333333;0.8666666666666667;1.0
6567;6;7;2019.0;0.08;0.32142857142857145;1.75;1.0357142857142858;4.0
6568;6;7;181.0;0.55;0.2;1.4;0.4;0.0
6569;3;7;666.0;0.01;0.6;2.1;0.3;0.0
6570;3;7;2259.0;0.02;0.03571428571428571;2.5;1.0;0.0
6571;9;7;2275.0;0.52;1.0357142857142858;1.1785714285714286;0.4642857142857143;11.0
6572;7;7;1392.0;0.4;0.6153846153846154;1.3846153846153846;1.5384615384615385;7.0
6573;3;7;174.0;0.0;0.0;2.3333333333333335;0.0;0.0
6574;7;7;431.0;0.25;0.25;1.5;2.0;0.0
6575;2;7;1865.0;0.07;0.16666666666666666;1.875;0.3333333333333333;1.0
6576;3;7;702.0;0.04;0.1111111111111111;2.888888888888889;0.6666666666666666;0.0
6577;6;7;1819.0;0.07;0.2222222222222222;3.4444444444444446;0.5555555555555556;0.0
6578;3;7;1187.0;0.02;0.07142857142857142;1.7857142857142858;0.21428571428571427;0.0
6579;9;6;2493.0;0.36;1.4193548387096775;1.6129032258064515;1.4193548387096775;14.0
6580;9;6;2513.0;0.17;0.5882352941176471;0.6470588235294118;4.147058823529412;11.0
6581;6;6;925.0;0.03;0.29411764705882354;3.411764705882353;0.7058823529411765;1.0
6582;9;6;2931.0;0.48;0.9166666666666666;0.5833333333333334;0.6388888888888888;21.0
6583;3;6;707.0;0.02;0.0;2.3333333333333335;0.2222222222222222;0.0
6585;8;6;980.0;0.3;0.47058823529411764;0.7058823529411765;0.7058823529411765;3.0
6586;6;6;843.0;0.15;0.23076923076923078;2.1538461538461537;1.3076923076923077;1.0
6587;7;6;48.0;0.11;0.0;0.6666666666666666;0.0;0.0
6588;9;6;384.0;0.21;0.18181818181818182;0.45454545454545453;1.0;1.0
6589;7;6;1570.0;0.27;0.7419354838709677;1.7419354838709677;0.8387096774193549;4.0
6590;3;6;1643.0;0.04;0.3076923076923077;2.1538461538461537;0.8076923076923077;0.0
6591;6;6;2586.0;0.06;0.18181818181818182;6.636363636363637;1.4848484848484849;0.0
6592;6;6;1397.0;0.03;0.0;4.454545454545454;0.4090909090909091;0.0
6593;3;6;145.0;0.63;0.25;0.5;0.0;1.0
6594;8;6;16.0;0.0;0.0;0.0;0.3333333333333333;0.0
6595;3;6;1897.0;0.08;0.08695652173913043;3.739130434782609;0.17391304347826086;0.0
6596;3;6;1818.0;0.05;0.043478260869565216;3.4782608695652173;0.2608695652173913;0.0
6597;6;6;12.0;0.0;0.0;2.0;0.0;0.0
6598;3;6;1273.0;0.06;0.2916666666666667;1.7916666666666667;1.0;2.0
6599;6;6;1674.0;0.07;0.28;2.88;0.76;1.0
6601;3;6;1513.0;0.05;0.0;2.130434782608696;0.30434782608695654;0.0
6602;7;6;264.0;0.62;0.45454545454545453;0.7272727272727273;0.45454545454545453;2.0
6603;3;6;1015.0;0.03;0.26666666666666666;3.2;1.0;1.0
